,CS Schools,City,School,Class,Gender,Grade,Math_selfefficacy,Tablets_utility,CS_utility,Tablets_selfefficacy,Robots_interest,Tablets_interest,CS_selfefficacy,General_selfefficacy,Robots_utility,Robots_selfefficacy,CS_interest,Sport_selfefficacy,French_selfefficacy,Who_Teacher,Who_Mom,Who_Dad,Who_Student,Who_Other,Who_Nobody,General_selfefficacy,French_selfefficacy,Sport_selfefficacy,Math_selfefficacy
1490,0,1,School_3,Class_64,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1,0,1,0,0,0,1.0,1.0,2.0,2.0
1491,0,1,School_3,Class_64,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1,0,1,0,0,0,1.0,1.0,1.0,2.0
1492,0,1,School_3,Class_64,Boy,5,2.0,0.0,2.0,0.0,0.0,-1.0,2.0,1.0,1.0,-2.0,2.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,2.0
1493,0,1,School_3,Class_64,Boy,5,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,1,1,1,0,2.0,1.0,2.0,1.0
1494,0,1,School_3,Class_64,Boy,5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,0,1,1,1,1,0,2.0,2.0,2.0,1.0
1495,0,1,School_3,Class_64,Girl,5,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0,0,0,0,1,0,1.0,1.0,2.0,2.0
1496,0,1,School_3,Class_64,Girl,5,-1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1,0,1,0,0,0,0.0,1.0,2.0,-1.0
1497,0,1,School_3,Class_64,Boy,5,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,-1.0,2.0,2.0,2.0,1.0,0,1,1,0,0,0,1.0,1.0,2.0,2.0
1498,0,1,School_3,Class_64,Boy,5,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0,0,0,0,1,0,2.0,1.0,2.0,2.0
1499,0,1,School_3,Class_64,Girl,5,2.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,0,1,0,0,0,0,1.0,1.0,1.0,2.0
1500,0,1,School_3,Class_64,Girl,5,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,1,1.0,1.0,2.0,2.0
1501,0,1,School_3,Class_64,Boy,5,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,-1.0,0,0,0,0,0,1,1.0,-1.0,2.0,2.0
1502,0,1,School_3,Class_64,Girl,5,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,-1.0,0,1,1,0,0,0,1.0,-1.0,1.0,0.0
1503,0,1,School_3,Class_64,Girl,5,2.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1,1,1,1,1,0,2.0,1.0,2.0,2.0
1504,0,1,School_3,Class_64,Boy,5,0.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0,1,0,0,0,0,1.0,1.0,1.0,0.0
1505,1,1,School_1,Class_65,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,0,1,0,0,2.0,1.0,1.0,2.0
1506,1,1,School_1,Class_65,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,2.0,2.0,2.0,2.0
1507,1,1,School_1,Class_65,Boy,5,2.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,2.0,-2.0,0,0,0,0,1,0,0.0,-2.0,2.0,2.0
1508,1,1,School_1,Class_65,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1509,1,1,School_1,Class_65,Girl,5,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0,0,1,1,1,0,2.0,1.0,1.0,1.0
1510,1,1,School_1,Class_65,Girl,5,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0,1,0,0,0,2.0,1.0,2.0,2.0
1511,1,1,School_1,Class_65,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,1.0,2.0,2.0,2.0
1512,1,1,School_1,Class_65,Girl,5,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
1513,1,1,School_1,Class_65,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0,0,2.0,2.0,2.0,2.0
1514,1,1,School_1,Class_65,Girl,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0,1,0,0,0,0,2.0,2.0,0.0,2.0
1515,1,1,School_1,Class_65,Girl,5,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,0,0,0,0,1,0,2.0,1.0,2.0,2.0
1516,1,1,School_1,Class_65,Girl,5,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,-2.0,2.0,-1.0,2.0,0,0,0,0,0,1,2.0,2.0,-1.0,2.0
1517,1,1,School_1,Class_65,Girl,5,2.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,0,0,1,0,0,0,1.0,1.0,2.0,2.0
1518,1,1,School_1,Class_65,Boy,5,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,0,0,1,0,0,0,1.0,0.0,2.0,2.0
1519,1,1,School_1,Class_65,Boy,5,1.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0,0,1,0,0,0,1.0,0.0,2.0,1.0
1520,1,1,School_1,Class_65,Girl,5,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0,0,1,0,0,0,1.0,0.0,2.0,2.0
1521,1,1,School_1,Class_65,Boy,5,1.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,1,0,0,0,0,1,1.0,2.0,1.0,1.0
1522,1,1,School_1,Class_65,Girl,5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0,0,0,0,0,1,1.0,2.0,2.0,1.0
1523,0,1,School_3,Class_66,Girl,3,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1,0,1,0,0,0,1.0,2.0,2.0,2.0
1524,0,1,School_3,Class_66,Boy,3,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,0.0,2.0,2.0,2.0
1525,0,1,School_3,Class_66,Girl,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,1.0
1526,0,1,School_3,Class_66,Boy,3,0.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1,1,1,0,1,0,0.0,1.0,1.0,0.0
1527,0,1,School_3,Class_66,Girl,3,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,0,0,2.0,2.0,2.0,1.0
1528,0,1,School_3,Class_66,Girl,3,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,1.0
1529,0,1,School_3,Class_66,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
1530,0,1,School_3,Class_66,Boy,3,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1,1,1,1,1,0,1.0,2.0,2.0,2.0
1531,0,1,School_3,Class_66,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,2.0
1532,0,1,School_3,Class_66,Boy,3,2.0,0.0,2.0,2.0,2.0,1.0,2.0,-2.0,2.0,-2.0,2.0,2.0,2.0,0,1,0,0,0,0,-2.0,2.0,2.0,2.0
1533,0,1,School_3,Class_66,Boy,3,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,1.0
1534,0,1,School_3,Class_66,Girl,3,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,2.0,2.0,2.0,2.0
1535,0,1,School_3,Class_66,Girl,3,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
1536,0,1,School_3,Class_66,Girl,3,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
1537,0,1,School_3,Class_66,Girl,3,-2.0,1.0,1.0,2.0,2.0,2.0,1.0,-2.0,2.0,2.0,2.0,-2.0,-2.0,1,1,1,0,0,0,-2.0,-2.0,-2.0,-2.0
1538,0,1,School_3,Class_66,Boy,3,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,1,0.0,2.0,2.0,2.0
1539,0,1,School_3,Class_66,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,2.0,2.0,2.0,2.0
1540,0,1,School_3,Class_66,Girl,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
1541,0,1,School_3,Class_66,Boy,3,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
1542,0,1,School_3,Class_66,Boy,3,-2.0,1.0,1.0,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,-2.0,2.0,2.0,-2.0
1543,1,1,School_1,Class_67,Girl,4,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1,1,0,0,0,0,2.0,-2.0,2.0,2.0
1544,1,1,School_1,Class_67,Girl,4,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,-2.0,0,0,1,0,0,0,1.0,-2.0,2.0,2.0
1545,1,1,School_1,Class_67,Girl,4,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,0,1,0,0,0,1.0,2.0,2.0,-1.0
1546,1,1,School_1,Class_67,Boy,4,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1547,1,1,School_1,Class_67,Boy,4,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0,1,0,0,0,0,1.0,1.0,2.0,2.0
1548,1,1,School_1,Class_67,Boy,4,1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0,1,1,1,0,0,1.0,0.0,2.0,1.0
1549,1,1,School_1,Class_67,Girl,4,-1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,1,0,0,0,0,0,1.0,2.0,2.0,-1.0
1550,1,1,School_1,Class_67,Girl,4,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,2.0
1551,1,1,School_1,Class_67,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,1.0,2.0,2.0,2.0
1552,1,1,School_1,Class_67,Girl,4,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,2.0,0,0,0,0,0,1,1.0,2.0,2.0,0.0
1553,1,1,School_1,Class_67,Girl,4,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,2.0,2.0,2.0,2.0
1554,1,1,School_1,Class_67,Boy,4,-1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,-2.0,1,1,1,1,1,0,2.0,-2.0,2.0,-1.0
1555,1,1,School_1,Class_67,Boy,4,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,0,0,0,0,0,1,2.0,1.0,1.0,2.0
1556,1,1,School_1,Class_67,Boy,4,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,-1.0,1.0,1.0,1.0,0,0,0,0,0,1,2.0,1.0,1.0,2.0
1557,1,1,School_1,Class_67,Boy,4,0.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,0,1,1,0,0,1,1.0,1.0,1.0,0.0
1558,1,1,School_1,Class_67,Girl,4,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,1.0,1,0,1,0,0,0,2.0,1.0,1.0,2.0
1559,1,1,School_1,Class_67,Boy,4,0.0,2.0,2.0,2.0,-2.0,2.0,2.0,1.0,-2.0,-2.0,2.0,1.0,-2.0,1,1,1,0,1,0,1.0,-2.0,1.0,0.0
1560,0,1,School_3,Class_68,Girl,4,2.0,2.0,1.0,1.0,-1.0,2.0,2.0,0.0,0.0,-1.0,0.0,2.0,0.0,0,0,0,0,0,1,0.0,0.0,2.0,2.0
1561,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,-2.0,2.0,2.0,0.0,0.0,-2.0,1.0,2.0,-1.0,1,0,1,0,0,0,0.0,-1.0,2.0,2.0
1562,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,0,1,1,0,0,2.0,1.0,2.0,2.0
1563,0,1,School_3,Class_68,Boy,4,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1,0,1,0,0,0,2.0,1.0,2.0,1.0
1564,0,1,School_3,Class_68,Boy,4,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1,0,2.0,2.0,2.0,2.0
1565,0,1,School_3,Class_68,Boy,4,2.0,1.0,2.0,2.0,0.0,2.0,0.0,2.0,2.0,-2.0,2.0,2.0,1.0,0,1,1,1,1,0,2.0,1.0,2.0,2.0
1566,0,1,School_3,Class_68,Girl,4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0,0,1,0,1,0,1.0,2.0,1.0,1.0
1567,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1568,0,1,School_3,Class_68,Boy,4,2.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,2.0
1569,0,1,School_3,Class_68,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,0,1,1,0,0,2.0,2.0,2.0,2.0
1570,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1,1,1,0,0,0,2.0,2.0,1.0,2.0
1571,0,1,School_3,Class_68,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,1,1,1,0,1.0,2.0,2.0,2.0
1572,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,1,0,0,0,2.0,1.0,2.0,2.0
1573,0,1,School_3,Class_68,Girl,4,1.0,1.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,-1.0,2.0,2.0,0.0,1,1,1,1,1,0,1.0,0.0,2.0,1.0
1574,0,1,School_3,Class_68,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,2.0,0,0,1,1,1,0,2.0,2.0,2.0,2.0
1575,0,1,School_3,Class_68,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
1576,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,1,1,0,0,1.0,2.0,2.0,2.0
1577,0,1,School_3,Class_68,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
1578,0,1,School_3,Class_68,Boy,4,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,1,1,1,0,0,1.0,0.0,2.0,1.0
1579,0,1,School_3,Class_68,Boy,4,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1,1,1,0,1,0,2.0,2.0,1.0,2.0
1580,1,1,School_1,Class_69,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1,0,0,1,0,0,1.0,2.0,2.0,2.0
1581,1,1,School_1,Class_69,Boy,6,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,0,1,1,0,0,2.0,1.0,2.0,1.0
1582,1,1,School_1,Class_69,Girl,6,0.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1,1,1,1,1,0,2.0,2.0,2.0,0.0
1583,1,1,School_1,Class_69,Girl,6,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0,1,1,1,0,0,2.0,2.0,2.0,0.0
1584,1,1,School_1,Class_69,Girl,6,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0,1,1,0,0,0,2.0,1.0,2.0,2.0
1585,1,1,School_1,Class_69,Girl,6,-2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,0,0,1,0,1.0,1.0,2.0,-2.0
1586,1,1,School_1,Class_69,Boy,6,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,2.0,1.0,1,0,1,0,0,0,2.0,1.0,2.0,2.0
1587,1,1,School_1,Class_69,Boy,6,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,0,0,0,0,0,1,2.0,1.0,2.0,1.0
1588,1,1,School_1,Class_69,Boy,6,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,0,1,0,0,1.0,0.0,2.0,1.0
1589,1,1,School_1,Class_69,Girl,6,-2.0,-1.0,0.0,2.0,-1.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,-2.0
1590,1,1,School_1,Class_69,Boy,6,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,0,0,0,1,0,0,0.0,1.0,2.0,1.0
1591,1,1,School_1,Class_69,Boy,6,2.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,1,0,2.0,2.0,2.0,2.0
1592,1,1,School_1,Class_69,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,1,0,1,0,1.0,0.0,2.0,2.0
1593,1,1,School_1,Class_69,Girl,6,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,2.0,0,1,1,0,0,0,1.0,2.0,2.0,0.0
1594,1,1,School_1,Class_69,Boy,6,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,1,1.0,1.0,2.0,1.0
1595,1,1,School_1,Class_69,Boy,6,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,1,0,0,1,0,0,2.0,2.0,2.0,2.0
1596,1,1,School_1,Class_69,Boy,6,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,1.0,2.0,1.0,0,1,1,0,1,0,1.0,1.0,2.0,2.0
1597,1,1,School_1,Class_69,Girl,6,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0,0,1,0,1,0,0.0,1.0,1.0,2.0
1598,1,1,School_1,Class_70,Girl,6,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1,0,0,0,1,0,1.0,2.0,2.0,2.0
1599,1,1,School_1,Class_70,Girl,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,1,1,1,1,0,2.0,1.0,2.0,1.0
1600,1,1,School_1,Class_70,Girl,6,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,0,1,1,1,0,0,2.0,1.0,2.0,1.0
1601,1,1,School_1,Class_70,Girl,6,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,1.0,2.0,0.0,2.0,0.0,1.0,0,0,1,0,1,0,1.0,1.0,0.0,2.0
1602,1,1,School_1,Class_70,Boy,6,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1,0,0,0,1,0,2.0,1.0,2.0,2.0
1603,1,1,School_1,Class_70,Girl,6,2.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,2.0,1,0,0,0,1,0,2.0,2.0,0.0,2.0
1604,1,1,School_1,Class_70,Boy,6,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1,0,1,0,1,0,1.0,1.0,2.0,1.0
1605,1,1,School_1,Class_70,Girl,6,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1,1,1,0,0,0,2.0,1.0,2.0,1.0
1606,1,1,School_1,Class_70,Boy,6,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1,0,1,0,1,0,2.0,2.0,2.0,1.0
1607,1,1,School_1,Class_70,Boy,6,2.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,0,0,1,0,1,0,1.0,1.0,2.0,2.0
1608,1,1,School_1,Class_70,Boy,6,1.0,1.0,2.0,-2.0,2.0,0.0,0.0,2.0,2.0,-2.0,0.0,2.0,1.0,0,1,1,0,1,0,2.0,1.0,2.0,1.0
1609,1,1,School_1,Class_70,Girl,6,-1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0,1,0,1,0,0,1.0,2.0,1.0,-1.0
1610,1,1,School_1,Class_70,Boy,6,1.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,-1.0,1.0,2.0,2.0,1.0,0,0,0,0,1,0,1.0,1.0,2.0,1.0
1611,1,1,School_1,Class_70,Boy,6,2.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,0,1,1,0,2.0,1.0,2.0,2.0
1612,1,1,School_1,Class_70,Boy,6,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,1,1,0,1,0,1.0,1.0,2.0,2.0
1613,1,1,School_1,Class_70,Boy,6,2.0,2.0,1.0,0.0,2.0,2.0,-2.0,1.0,2.0,2.0,2.0,2.0,0.0,0,0,0,0,0,1,1.0,0.0,2.0,2.0
1614,1,1,School_1,Class_70,Boy,6,1.0,1.0,2.0,2.0,2.0,0.0,-1.0,2.0,1.0,2.0,1.0,2.0,2.0,1,0,0,0,1,0,2.0,2.0,2.0,1.0
1615,1,1,School_1,Class_71,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,1,1,0,0,0,2.0,2.0,2.0,2.0
1616,1,1,School_1,Class_71,Boy,4,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,-1.0,2.0,1.0,2.0,0,0,1,1,0,0,2.0,2.0,1.0,2.0
1617,1,1,School_1,Class_71,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,0,0,1,0,0,1,1.0,1.0,2.0,2.0
1618,1,1,School_1,Class_71,Boy,4,2.0,2.0,2.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,0,0,0,1,0,0,1.0,0.0,1.0,2.0
1619,1,1,School_1,Class_71,Girl,4,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,-2.0,0,0,0,1,0,1,2.0,-2.0,2.0,2.0
1620,1,1,School_1,Class_71,Girl,4,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1,1,0,0,0,0,2.0,1.0,2.0,2.0
1621,1,1,School_1,Class_71,Girl,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
1622,1,1,School_1,Class_71,Boy,4,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0,0,1,0,1,0,2.0,1.0,2.0,2.0
1623,1,1,School_1,Class_71,Boy,4,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0,0,0,0,0,1,2.0,2.0,2.0,2.0
