,School,Class,Grade,Gender,cCTt - total score,cCTt - Number of cCTt questions the students answered,cCTt - Proportion of correct responses,Tablet-related interest,Robot-related utility,Tablet-related utility,Tablet-related self-efficacy,Robot-related interest,CS-related interest,CS-related utility,Robot-related self-efficacy,CS-related self-efficacy,School-related self-efficacy,Teacher as a CS role model,Mother as a CS role model,Father as a CS role model,A student as a CS role model,Other person as a CS role model,Nobody as a CS role model,Number of periods the teacher spent teaching the robot game,Number of periods the teacher spent teaching the sorting machine,Number of periods the teacher spent teaching the treasure hunting game,Number of periods the teacher spent teaching the pixel game,Number of periods the teacher spent teaching salmon sorting,Number of periods the teacher spent teaching the crane game,Number of periods the teacher spent teaching the Bluebot,Number of periods the teacher spent teaching CS activities,Number of periods the teacher spent teaching Cryptography,Number of periods the teacher spent teaching Caesar's code,Number of periods the teacher spent teaching networks,Number of periods the teacher spent teaching Square CT,Number of periods the teacher spent teaching Thymio with VPL,Number of periods the teacher spent teaching Bebras challenges,Number of periods the teacher spent teaching about binary code,Number of periods the teacher spent teaching about sorting,City,Number of periods the teacher spent teaching Scratch Jr,Number of periods the teacher spent teaching Thymio with pre-programmed behaviors,Number of periods the teacher spent teaching algorithms,Number of CS activities the teacher taught
1198,School_4,Class_72,4,Girl,,,,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1199,School_4,Class_72,4,Boy,18.0,23.0,78.26086956521739,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1200,School_4,Class_72,4,Boy,13.0,23.0,56.52173913043478,2.0,2.0,2.0,2.0,2.0,0.0,-1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1201,School_4,Class_72,4,Boy,16.0,23.0,69.56521739130434,2.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1202,School_4,Class_72,4,Boy,20.0,23.0,86.95652173913044,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1203,School_4,Class_72,4,Girl,17.0,23.0,73.91304347826086,1.0,1.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1204,School_4,Class_72,4,Boy,15.0,23.0,65.21739130434783,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1205,School_4,Class_72,4,Girl,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,2.0
1206,School_4,Class_73,4,,11.0,23.0,47.82608695652174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1207,School_4,Class_73,4,,22.0,23.0,95.65217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1208,School_4,Class_73,4,,22.0,23.0,95.65217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1209,School_4,Class_73,4,,22.0,23.0,95.65217391304348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1210,School_4,Class_73,4,,8.0,23.0,34.78260869565217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1211,School_4,Class_73,4,,12.0,23.0,52.17391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,School_4,Class_73,4,,19.0,23.0,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,School_4,Class_73,4,,17.0,23.0,73.91304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1214,School_4,Class_73,4,,16.0,23.0,69.56521739130434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,School_4,Class_73,4,,12.0,23.0,52.17391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,School_4,Class_73,4,,17.0,23.0,73.91304347826086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,School_4,Class_73,4,,15.0,23.0,65.21739130434783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,School_4,Class_73,4,,9.0,23.0,39.130434782608695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,School_4,Class_73,4,,12.0,23.0,52.17391304347826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,School_4,Class_73,4,,19.0,23.0,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,School_4,Class_73,4,,16.0,23.0,69.56521739130434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,School_4,Class_73,4,,19.0,23.0,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,School_4,Class_74,4,Girl,,,,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1224,School_4,Class_74,4,Girl,16.0,23.0,69.56521739130434,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1225,School_4,Class_74,4,Boy,21.0,23.0,91.30434782608695,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1226,School_4,Class_74,4,Girl,18.0,23.0,78.26086956521739,2.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1227,School_4,Class_74,4,Girl,13.0,23.0,56.52173913043478,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1228,School_4,Class_74,4,Boy,10.0,23.0,43.47826086956522,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1229,School_4,Class_74,4,Boy,9.0,23.0,39.130434782608695,1.0,0.0,0.0,2.0,2.0,2.0,1.0,-2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1230,School_4,Class_74,4,Boy,10.0,23.0,43.47826086956522,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1231,School_4,Class_74,4,Boy,7.0,23.0,30.434782608695656,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1232,School_4,Class_74,4,Boy,12.0,23.0,52.17391304347826,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1233,School_4,Class_74,4,Girl,20.0,23.0,86.95652173913044,2.0,-1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1234,School_4,Class_74,4,,19.0,23.0,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,School_4,Class_74,4,Girl,12.0,23.0,52.17391304347826,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1236,School_4,Class_74,4,Boy,14.0,23.0,60.86956521739131,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1237,School_4,Class_74,4,Girl,10.0,23.0,43.47826086956522,2.0,-1.0,2.0,2.0,2.0,2.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1238,School_4,Class_74,4,Boy,17.0,23.0,73.91304347826086,1.0,2.0,-1.0,2.0,1.0,0.0,1.0,2.0,-1.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1239,School_4,Class_74,4,Boy,6.0,23.0,26.08695652173913,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1240,School_4,Class_74,4,Boy,,,,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1241,School_4,Class_74,4,Girl,13.0,23.0,56.52173913043478,2.0,-1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,0.0,4.0
1242,School_4,Class_75,4,Boy,17.0,23.0,73.91304347826086,-2.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1243,School_4,Class_75,4,Girl,11.0,23.0,47.82608695652174,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1244,School_4,Class_75,4,Boy,11.0,23.0,47.82608695652174,2.0,2.0,-2.0,-2.0,-2.0,0.0,2.0,2.0,-2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1245,School_4,Class_75,4,Girl,16.0,23.0,69.56521739130434,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1246,School_4,Class_75,4,Girl,15.0,23.0,65.21739130434783,0.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1247,School_4,Class_75,4,Boy,20.0,23.0,86.95652173913044,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1248,School_4,Class_75,4,Boy,20.0,23.0,86.95652173913044,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1249,School_4,Class_75,4,Boy,13.0,23.0,56.52173913043478,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1250,School_4,Class_75,4,Boy,14.0,23.0,60.86956521739131,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1251,School_4,Class_75,4,Girl,13.0,23.0,56.52173913043478,0.0,2.0,1.0,-1.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1252,School_4,Class_75,4,Girl,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1253,School_4,Class_75,4,Boy,9.0,23.0,39.130434782608695,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1254,School_4,Class_75,4,Girl,14.0,23.0,60.86956521739131,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1255,School_4,Class_75,4,Girl,5.0,23.0,21.73913043478261,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1256,School_4,Class_75,4,Boy,10.0,23.0,43.47826086956522,-1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1257,School_4,Class_75,4,Boy,14.0,23.0,60.86956521739131,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1258,School_4,Class_75,4,Girl,17.0,23.0,73.91304347826086,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1259,School_4,Class_75,4,Boy,16.0,23.0,69.56521739130434,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1260,School_4,Class_75,4,Boy,11.0,23.0,47.82608695652174,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1261,School_4,Class_75,4,Boy,10.0,23.0,43.47826086956522,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1262,School_4,Class_76,4,Girl,10.0,23.0,43.47826086956522,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,-1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1263,School_4,Class_76,4,Girl,18.0,23.0,78.26086956521739,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1264,School_4,Class_76,4,Boy,18.0,23.0,78.26086956521739,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1265,School_4,Class_76,4,Boy,16.0,23.0,69.56521739130434,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1266,School_4,Class_76,4,Boy,19.0,23.0,82.6086956521739,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1267,School_4,Class_76,4,Boy,9.0,23.0,39.130434782608695,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1268,School_4,Class_76,4,Boy,6.0,23.0,26.08695652173913,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,-1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1269,School_4,Class_76,4,Girl,16.0,23.0,69.56521739130434,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1270,School_4,Class_76,4,,19.0,23.0,82.6086956521739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,School_4,Class_76,4,Boy,5.0,23.0,21.73913043478261,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1272,School_4,Class_76,4,Boy,20.0,23.0,86.95652173913044,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1273,School_4,Class_76,4,Boy,19.0,23.0,82.6086956521739,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1274,School_4,Class_76,4,Boy,14.0,23.0,60.86956521739131,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1275,School_4,Class_76,4,Girl,16.0,23.0,69.56521739130434,2.0,1.0,1.0,2.0,-2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1276,School_4,Class_76,4,Boy,10.0,23.0,43.47826086956522,2.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1277,School_4,Class_76,4,Boy,18.0,23.0,78.26086956521739,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1278,School_4,Class_76,4,Boy,17.0,23.0,73.91304347826086,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1279,School_4,Class_76,4,Boy,22.0,23.0,95.65217391304348,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,8.0,4.0,2.0,8.0
1280,School_4,Class_77,5,Girl,18.0,25.0,72.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1281,School_4,Class_77,5,Girl,18.0,25.0,72.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,-1.0,-1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1282,School_4,Class_77,5,Girl,20.0,25.0,80.0,1.0,0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
1283,School_4,Class_77,5,Girl,15.0,25.0,60.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,True,0.0,0.0,2.0,3.0
